match_id,datum_zapasu,domaci_tym,hoste_tym,goly_domaci,goly_hoste,kurz_domaci,kurz_remiza,kurz_hoste,domaci_hraci,hoste_hraci,forma_tymu_domaci,forma_tymu_hoste,domaci_dane_goly,domaci_dostane_goly,hoste_dane_goly,hoste_dostane_goly,domaci_forma_doma,hoste_forma_venku,h2h_uspesnost_domacich,domaci_ocekavane_goly,hoste_ocekavane_goly,domaci_forma_brankare,hoste_forma_brankare
8340627,2019-11-23,HSG Wetzlar,TSV GWD Minden,26,23,1.42,8.5,4.0,"[{'jmeno': 'Kai Wandschneider', 'goly': 0}, {'jmeno': 'Tibor Ivanisevic', 'uspesnost_zakroku_procenta': 100.0, 'zakroky': 1, 'strely_proti': 1}, {'jmeno': 'Viggo Kristjansson', 'goly': 1}, {'jmeno': 'Lenny Rubin', 'goly': 0}, {'jmeno': 'Kristian Bjornsen', 'goly': 2}, {'jmeno': 'Stefan Cavor', 'goly': 1}, {'jmeno': 'Alexander Feld', 'goly': 0}, {'jmeno': 'Olle Forsell Schefvert', 'goly': 7}, {'jmeno': 'Emil Frend Ofors', 'goly': 1}, {'jmeno': 'Maximilian Holst', 'goly': 5}, {'jmeno': 'Till Klimpke', 'uspesnost_zakroku_procenta': 25.8, 'zakroky': 8, 'strely_proti': 31}, {'jmeno': 'Stefan Kneer', 'goly': 1}, {'jmeno': 'Filip Mirkulovski', 'goly': 6}, {'jmeno': 'Nils Torbrugge', 'goly': 1}, {'jmeno': 'Lars Weissgerber', 'goly': 1}]","[{'jmeno': 'Magnus Gullerud', 'goly': 1}, {'jmeno': 'Kevin Gulliksen', 'goly': 3}, {'jmeno': 'Lucas Meister', 'goly': 1}, {'jmeno': 'Florian Kranzmann', 'goly': 0}, {'jmeno': 'Espen Christensen', 'uspesnost_zakroku_procenta': 100.0, 'zakroky': 6, 'strely_proti': 6}, {'jmeno': 'Mats Korte', 'goly': 0}, {'jmeno': 'Marian Michalczik', 'goly': 1}, {'jmeno': 'Christoffer Rambo', 'goly': 1}, {'jmeno': 'Christoph Reissky', 'goly': 2}, {'jmeno': 'Savvas Savvas', 'goly': 8}, {'jmeno': 'Malte Semisch', 'uspesnost_zakroku_procenta': 13.3, 'zakroky': 4, 'strely_proti': 30}, {'jmeno': 'Max Staar', 'goly': 1}, {'jmeno': 'Aliaksandr Padshyvalau', 'goly': 4}]",0.2,0.2,26.4,28.6,27.0,28.4,0.4,0.2,0.6,22.999999999999996,27.4,27.0,19.7
8340631,2019-11-24,HBW Balingen/Weilstetten,Die Eulen Ludwigshafen,25,25,1.32,9.0,5.0,"[{'jmeno': 'Mike Jensen', 'uspesnost_zakroku_procenta': 23.5, 'zakroky': 4, 'strely_proti': 17}, {'jmeno': 'Vladimir Bozic', 'uspesnost_zakroku_procenta': 29.4, 'zakroky': 5, 'strely_proti': 17}, {'jmeno': 'Oddur Gretarsson', 'goly': 9}, {'jmeno': 'Jannik Hausmann', 'goly': 1}, {'jmeno': 'Romas Kirveliavicius', 'goly': 0}, {'jmeno': 'Vladan Lipovina', 'goly': 1}, {'jmeno': 'Benjamin Meschke', 'goly': 1}, {'jmeno': 'Marcel Niemeyer', 'goly': 4}, {'jmeno': 'Lukas Saueressig', 'goly': 0}, {'jmeno': 'Jona Schoch', 'goly': 0}, {'jmeno': 'Martin Strobel', 'goly': 1}, {'jmeno': 'Filip Taleski', 'goly': 4}, {'jmeno': 'Gregor Thomann', 'goly': 4}, {'jmeno': 'Rene Zobel', 'goly': 0}, {'jmeno': 'Juan de la Pena', 'goly': 0}]","[{'jmeno': 'Jerome Muller', 'goly': 6}, {'jmeno': 'Jan Remmlinger', 'goly': 1}, {'jmeno': 'Jonathan Scholz', 'goly': 1}, {'jmeno': 'Gorazd Skof', 'uspesnost_zakroku_procenta': 16.7, 'zakroky': 3, 'strely_proti': 18}, {'jmeno': 'Frederic Stuber', 'goly': 0}, {'jmeno': 'Max Neuhaus', 'goly': 2}, {'jmeno': 'Gunnar Dietrich', 'goly': 1}, {'jmeno': 'Kai Dippe', 'goly': 2}, {'jmeno': 'Pascal Durak', 'goly': 1}, {'jmeno': 'Alexander Falk', 'goly': 2}, {'jmeno': 'Max Haider', 'goly': 0}, {'jmeno': 'Jannik Hofmann', 'goly': 0}, {'jmeno': 'Dominik Mappes', 'goly': 4}, {'jmeno': 'Azat Valiullin', 'goly': 5}, {'jmeno': 'Martin Tomovski', 'uspesnost_zakroku_procenta': 28.6, 'zakroky': 4, 'strely_proti': 14}]",0.4,0.2,28.8,27.6,22.4,24.8,0.4,0.0,0.5,31.4,23.0,30.5,53.8
8340624,2019-11-24,THW Kiel,SC DHfK Leipzig,27,26,1.18,12.0,8.0,"[{'jmeno': 'Nikola Bilyk', 'goly': 7}, {'jmeno': 'Magnus Landin', 'goly': 3}, {'jmeno': 'Viktor Szilagyi', 'goly': 0}, {'jmeno': 'Niclas Ekberg', 'goly': 7}, {'jmeno': 'Niklas Landin', 'uspesnost_zakroku_procenta': 22.7, 'zakroky': 5, 'strely_proti': 22}, {'jmeno': 'Lukas Nilsson', 'goly': 1}, {'jmeno': 'Hendrik Pekeler', 'goly': 2}, {'jmeno': 'Dario Quenstedt', 'uspesnost_zakroku_procenta': 10.0, 'zakroky': 1, 'strely_proti': 10}, {'jmeno': 'Ole Rahmel', 'goly': 1}, {'jmeno': 'Harald Reinkind', 'goly': 1}, {'jmeno': 'Steffen Weinhold', 'goly': 0}, {'jmeno': 'Patrick Wiencek', 'goly': 3}, {'jmeno': 'Miha Zarabec', 'goly': 2}]","[{'jmeno': 'Marko Mamić', 'goly': 0}, {'jmeno': 'Patrick Wiesmach', 'goly': 4}, {'jmeno': 'Miloš Putera', 'goly': 0}, {'jmeno': 'Joel Birlehm', 'uspesnost_zakroku_procenta': 28.1, 'zakroky': 9, 'strely_proti': 32}, {'jmeno': 'Maciej Gebala', 'goly': 1}, {'jmeno': 'Maximilian Janke', 'goly': 0}, {'jmeno': 'Lucas Krzikalla', 'goly': 1}, {'jmeno': 'Alen Milosevic', 'goly': 1}, {'jmeno': 'Gregor Remke', 'goly': 0}, {'jmeno': 'Bastian Roscheck', 'goly': 0}, {'jmeno': 'Raul Santos', 'goly': 5}, {'jmeno': 'Franz Semper', 'goly': 9}, {'jmeno': 'Jens Vortmann', 'uspesnost_zakroku_procenta': 42.9, 'zakroky': 3, 'strely_proti': 7}, {'jmeno': 'Philipp Weber', 'goly': 3}, {'jmeno': 'Luca Witzke', 'goly': 2}]",0.8,0.6,31.2,24.8,29.6,28.8,1.0,0.4,0.8,31.4,27.399999999999995,40.2,22.4
8340655,2019-11-24,Rhein Neckar Löwen,TVB 1898 Stuttgart,33,32,1.05,20.0,18.0,"[{'jmeno': 'Ilija Abutovic', 'goly': 0}, {'jmeno': 'Niclas Kirkelokke', 'goly': 0}, {'jmeno': 'Alexander Pettersson', 'goly': 2}, {'jmeno': 'Andreas Palicka', 'uspesnost_zakroku_procenta': 28.9, 'zakroky': 11, 'strely_proti': 38}, {'jmeno': 'Andy Schmid', 'goly': 10}, {'jmeno': 'Jannik Kohlbacher', 'goly': 8}, {'jmeno': 'Jesper Nielsen', 'goly': 1}, {'jmeno': 'Mads Mensah Larsen', 'goly': 4}, {'jmeno': 'Mikael Appelgren', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 5}, {'jmeno': 'Patrick Groetzki', 'goly': 0}, {'jmeno': 'Uwe Gensheimer', 'goly': 6}, {'jmeno': 'Romain Lagarde', 'goly': 2}]","[{'jmeno': 'David Schmidt', 'goly': 6}, {'jmeno': 'Dominik Weiss', 'goly': 1}, {'jmeno': 'Johannes Bitter', 'uspesnost_zakroku_procenta': 25.0, 'zakroky': 11, 'strely_proti': 44}, {'jmeno': 'Manuel Spath', 'goly': 1}, {'jmeno': 'Max Hafner', 'goly': 4}, {'jmeno': 'Patrick Zieker', 'goly': 6}, {'jmeno': 'Samuel Rothlisberger', 'goly': 1}, {'jmeno': 'Tim Wieling', 'goly': 5}, {'jmeno': 'Adam Lonn', 'goly': 4}, {'jmeno': 'Rudolf Faluvegi', 'goly': 2}, {'jmeno': 'Zarko Peshevski', 'goly': 3}]",0.4,0.0,27.0,26.8,25.4,27.6,0.8,0.2,1.0,27.2,23.6,31.0,29.7
8340636,2019-11-28,Die Eulen Ludwigshafen,SC Magdeburg,17,20,12.0,15.0,1.1,"[{'jmeno': 'Max Neuhaus', 'goly': 1}, {'jmeno': 'Gunnar Dietrich', 'goly': 0}, {'jmeno': 'Kai Dippe', 'goly': 4}, {'jmeno': 'Pascal Durak', 'goly': 0}, {'jmeno': 'Alexander Falk', 'goly': 4}, {'jmeno': 'Jannik Hofmann', 'goly': 0}, {'jmeno': 'Dominik Mappes', 'goly': 2}, {'jmeno': 'Jerome Muller', 'goly': 4}, {'jmeno': 'Jan Remmlinger', 'goly': 0}, {'jmeno': 'Jonathan Scholz', 'goly': 2}, {'jmeno': 'Gorazd Skof', 'uspesnost_zakroku_procenta': 35.5, 'zakroky': 11, 'strely_proti': 31}, {'jmeno': 'Frederic Stuber', 'goly': 0}, {'jmeno': 'Azat Valiullin', 'goly': 0}]","[{'jmeno': 'Filip Kuzmanovski', 'goly': 0}, {'jmeno': 'Albin Lagergren', 'goly': 1}, {'jmeno': 'Bennet Wiegert', 'goly': 0}, {'jmeno': 'Marko Bezjak', 'goly': 2}, {'jmeno': 'Piotr Chrapkowski', 'goly': 0}, {'jmeno': 'Michael Damgaard', 'goly': 1}, {'jmeno': 'Jannick Green', 'uspesnost_zakroku_procenta': 45.2, 'zakroky': 14, 'strely_proti': 31}, {'jmeno': 'Tim Hornke', 'goly': 4}, {'jmeno': 'Lukas Mertens', 'goly': 3}, {'jmeno': 'Matthias Musche', 'goly': 3}, {'jmeno': ""Christian O'Sullivan"", 'goly': 3}, {'jmeno': 'Daniel Pettersson', 'goly': 0}, {'jmeno': 'Moritz Preuss', 'goly': 2}, {'jmeno': 'Erik Schmidt', 'goly': 0}, {'jmeno': 'Christoph Steinert', 'goly': 1}]",0.2,0.8,23.2,24.0,29.8,27.6,0.4,0.4,0.0,22.799999999999997,33.46666666666667,38.6,19.8
8340635,2019-11-28,TBV Lemgo,HBW Balingen/Weilstetten,27,24,1.52,8.0,3.6,"[{'jmeno': 'Jonathan Carlsbogard', 'goly': 5}, {'jmeno': 'Fynn Hangstein', 'goly': 0}, {'jmeno': 'Alexander Reimann', 'goly': 0}, {'jmeno': 'Finn Zecher', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 1}, {'jmeno': 'Florian Kehrmann', 'goly': 0}, {'jmeno': 'Andreas Cederholm', 'goly': 6}, {'jmeno': 'Bjarki Mar Elisson', 'goly': 2}, {'jmeno': 'Isaias Guardiola', 'goly': 0}, {'jmeno': 'Peter Johannesson', 'uspesnost_zakroku_procenta': 36.1, 'zakroky': 13, 'strely_proti': 36}, {'jmeno': 'Christian Klimek', 'goly': 4}, {'jmeno': 'Andrej Kogut', 'goly': 1}, {'jmeno': 'Bobby Schagen', 'goly': 7}, {'jmeno': 'Christoph Theuerkauf', 'goly': 2}, {'jmeno': 'Fabian van Olphen', 'goly': 0}]","[{'jmeno': 'Mike Jensen', 'uspesnost_zakroku_procenta': 33.3, 'zakroky': 9, 'strely_proti': 27}, {'jmeno': 'Moritz Strosack', 'goly': 1}, {'jmeno': 'Vladimir Bozic', 'uspesnost_zakroku_procenta': 10.0, 'zakroky': 1, 'strely_proti': 10}, {'jmeno': 'Oddur Gretarsson', 'goly': 3}, {'jmeno': 'Jannik Hausmann', 'goly': 0}, {'jmeno': 'Romas Kirveliavicius', 'goly': 0}, {'jmeno': 'Benjamin Meschke', 'goly': 0}, {'jmeno': 'Marcel Niemeyer', 'goly': 2}, {'jmeno': 'Tim Nothdurft', 'goly': 4}, {'jmeno': 'Lukas Saueressig', 'goly': 0}, {'jmeno': 'Jona Schoch', 'goly': 2}, {'jmeno': 'Martin Strobel', 'goly': 2}, {'jmeno': 'Filip Taleski', 'goly': 1}, {'jmeno': 'Gregor Thomann', 'goly': 0}, {'jmeno': 'Rene Zobel', 'goly': 9}, {'jmeno': 'Juan de la Pena', 'goly': 0}]",0.2,0.4,27.4,29.8,28.6,27.2,0.2,0.2,0.25,29.1,27.4,0.0,31.9
8340641,2019-11-28,HC Erlangen,THW Kiel,27,31,8.0,12.0,1.18,"[{'jmeno': 'Petter Overby', 'goly': 3}, {'jmeno': 'Quentin Minel', 'goly': 4}, {'jmeno': 'Sime Ivic', 'goly': 2}, {'jmeno': 'Adalsteinn Eyjolfsson', 'goly': 0}, {'jmeno': 'Antonio Metzner', 'goly': 2}, {'jmeno': 'Christopher Bissel', 'goly': 2}, {'jmeno': 'Florian von Gruchalla', 'goly': 3}, {'jmeno': 'Johannes Sellin', 'goly': 4}, {'jmeno': 'Michael Haaß', 'goly': 2}, {'jmeno': 'Nico Büdel', 'goly': 0}, {'jmeno': 'Nikolai Link', 'goly': 2}, {'jmeno': 'Nikolas Katsigiannis', 'uspesnost_zakroku_procenta': 20.5, 'zakroky': 8, 'strely_proti': 39}, {'jmeno': 'Sebastian Firnhaber', 'goly': 3}]","[{'jmeno': 'Magnus Landin', 'goly': 7}, {'jmeno': 'Nikola Bilyk', 'goly': 6}, {'jmeno': 'Sven Ehrig', 'goly': 0}, {'jmeno': 'Filip Jicha', 'goly': 0}, {'jmeno': 'Harald Reinkind', 'goly': 2}, {'jmeno': 'Hendrik Pekeler', 'goly': 2}, {'jmeno': 'Miha Zarabec', 'goly': 3}, {'jmeno': 'Niclas Ekberg', 'goly': 6}, {'jmeno': 'Niklas Landin', 'uspesnost_zakroku_procenta': 22.9, 'zakroky': 8, 'strely_proti': 35}, {'jmeno': 'Ole Rahmel', 'goly': 0}, {'jmeno': 'Patrick Wiencek', 'goly': 1}, {'jmeno': 'Rune Dahmke', 'goly': 3}, {'jmeno': 'Steffen Weinhold', 'goly': 1}]",0.0,0.8,26.0,28.0,30.4,25.4,0.2,0.6,0.0,27.999999999999996,31.2,23.3,40.0
8340633,2019-11-28,Frisch Auf Göppingen,HSG Wetzlar,26,21,1.7000000000000002,7.5,2.9,"[{'jmeno': 'Josip Peric', 'goly': 0}, {'jmeno': 'Ivan Sliskovic', 'goly': 3}, {'jmeno': 'Tim Sorensen', 'goly': 2}, {'jmeno': 'Jacob Bagersted', 'goly': 0}, {'jmeno': 'Tim Kneule', 'goly': 4}, {'jmeno': 'Kresimir Kozina', 'goly': 6}, {'jmeno': 'Daniel Rebmann', 'uspesnost_zakroku_procenta': 36.4, 'zakroky': 12, 'strely_proti': 33}, {'jmeno': 'Marcel Schiller', 'goly': 7}, {'jmeno': 'Nicolai Theilinger', 'goly': 2}, {'jmeno': 'Nemanja Zelenovic', 'goly': 2}]","[{'jmeno': 'Tibor Ivanisevic', 'uspesnost_zakroku_procenta': 21.4, 'zakroky': 3, 'strely_proti': 14}, {'jmeno': 'Viggo Kristjansson', 'goly': 1}, {'jmeno': 'Lenny Rubin', 'goly': 2}, {'jmeno': 'Kristian Bjornsen', 'goly': 2}, {'jmeno': 'Stefan Cavor', 'goly': 2}, {'jmeno': 'Alexander Feld', 'goly': 0}, {'jmeno': 'Olle Forsell Schefvert', 'goly': 4}, {'jmeno': 'Emil Frend Ofors', 'goly': 5}, {'jmeno': 'Maximilian Holst', 'goly': 3}, {'jmeno': 'Till Klimpke', 'uspesnost_zakroku_procenta': 11.8, 'zakroky': 2, 'strely_proti': 17}, {'jmeno': 'Stefan Kneer', 'goly': 0}, {'jmeno': 'Filip Mirkulovski', 'goly': 1}, {'jmeno': 'Nils Torbrugge', 'goly': 0}, {'jmeno': 'Lars Weissgerber', 'goly': 1}]",0.2,0.2,24.8,28.4,25.8,27.6,0.8,0.6,0.2,24.8,23.6,26.0,30.1
8340632,2019-11-28,SG Flensburg Handewitt,Bergischer HC,29,23,1.12,14.0,11.0,"[{'jmeno': 'Magnus Jondal', 'goly': 2}, {'jmeno': 'Michal Jurecki', 'goly': 4}, {'jmeno': 'Goran Sogard Johannessen', 'goly': 5}, {'jmeno': 'Mark Bult', 'goly': 0}, {'jmeno': 'Benjamin Buric', 'uspesnost_zakroku_procenta': 20.0, 'zakroky': 5, 'strely_proti': 25}, {'jmeno': 'Holger Glandorf', 'goly': 0}, {'jmeno': 'Johannes Golla', 'goly': 3}, {'jmeno': 'Jim Gottfridsson', 'goly': 6}, {'jmeno': 'Jacob Heinl', 'goly': 0}, {'jmeno': 'Simon Jeppsson', 'goly': 0}, {'jmeno': 'Magnus Rod', 'goly': 4}, {'jmeno': 'Marius Steinhauser', 'goly': 2}, {'jmeno': 'Lasse Svan', 'goly': 3}, {'jmeno': 'Anders Zachariassen', 'goly': 0}, {'jmeno': 'Torbjorn Bergerud', 'uspesnost_zakroku_procenta': 72.7, 'zakroky': 8, 'strely_proti': 11}]","[{'jmeno': 'Linus Arnesson', 'goly': 3}, {'jmeno': 'Tomas Babak', 'goly': 2}, {'jmeno': 'Rafael Baena Gonzales', 'goly': 2}, {'jmeno': 'Jeffrey Boomhouwer', 'goly': 1}, {'jmeno': 'Sebastian Damm', 'goly': 1}, {'jmeno': 'Max Darj', 'goly': 2}, {'jmeno': 'Yannick Fraatz', 'goly': 2}, {'jmeno': 'Fabian Gutbrod', 'goly': 3}, {'jmeno': 'Ragnar Johannsson', 'goly': 2}, {'jmeno': 'Maciej Majdzinski', 'goly': 4}, {'jmeno': 'Kristian Nippes', 'goly': 0}, {'jmeno': 'Christopher Rudeck', 'uspesnost_zakroku_procenta': 21.6, 'zakroky': 8, 'strely_proti': 37}, {'jmeno': 'Lukas Stutzke', 'goly': 1}, {'jmeno': 'Csaba Szucs', 'goly': 0}]",0.8,0.6,27.2,21.8,28.6,26.8,1.0,0.2,1.0,27.799999999999997,30.199999999999996,34.8,28.3
8340628,2019-11-28,Füchse Berlin,MT Melsungen,28,22,1.42,8.5,4.0,"[{'jmeno': 'Jacob Holm', 'goly': 2}, {'jmeno': 'Johan Koch', 'goly': 2}, {'jmeno': 'Mijajlo Marsenic', 'goly': 3}, {'jmeno': 'Dejan Milosavljev', 'uspesnost_zakroku_procenta': 16.7, 'zakroky': 2, 'strely_proti': 12}, {'jmeno': 'Paul Drux', 'goly': 3}, {'jmeno': 'Jakov Gojun', 'goly': 0}, {'jmeno': 'Silvio Heinevetter', 'uspesnost_zakroku_procenta': 38.9, 'zakroky': 7, 'strely_proti': 18}, {'jmeno': 'Hans Lindberg', 'goly': 5}, {'jmeno': 'Tim Ruggiero-Matthes', 'goly': 6}, {'jmeno': 'Michael Müller', 'goly': 0}, {'jmeno': 'Frederik Simak', 'goly': 0}, {'jmeno': 'Fabian Wiede', 'goly': 7}]","[{'jmeno': 'Roman Sidorowicz', 'goly': 1}, {'jmeno': 'Michael Allendorf', 'goly': 4}, {'jmeno': 'Felix Danner', 'goly': 2}, {'jmeno': 'Kai Hafner', 'goly': 6}, {'jmeno': 'Dimitri Ignatow', 'goly': 0}, {'jmeno': 'Julius Kuhn', 'goly': 5}, {'jmeno': 'Lasse Reinhold Mikkelsen', 'goly': 1}, {'jmeno': 'Tobias Reichmann', 'goly': 0}, {'jmeno': 'Timm Schneider', 'goly': 3}, {'jmeno': 'Nebojsa Simic', 'uspesnost_zakroku_procenta': 25.0, 'zakroky': 9, 'strely_proti': 36}, {'jmeno': 'Johan Sjostrand', 'uspesnost_zakroku_procenta': 100.0, 'zakroky': 1, 'strely_proti': 1}]",0.8,0.6,28.6,25.6,28.8,28.6,0.8,0.6,0.4,27.999999999999996,24.2,36.3,25.2
8340640,2019-11-30,TSV GWD Minden,Rhein Neckar Löwen,24,28,6.5,11.0,1.22,"[{'jmeno': 'Magnus Gullerud', 'goly': 1}, {'jmeno': 'Kevin Gulliksen', 'goly': 0}, {'jmeno': 'Lucas Meister', 'goly': 2}, {'jmeno': 'Frank Carstens', 'goly': 0}, {'jmeno': 'Mats Korte', 'goly': 3}, {'jmeno': 'Marian Michalczik', 'goly': 7}, {'jmeno': 'Christoph Reissky', 'goly': 3}, {'jmeno': 'Savvas Savvas', 'goly': 2}, {'jmeno': 'Malte Semisch', 'uspesnost_zakroku_procenta': 17.6, 'zakroky': 6, 'strely_proti': 34}, {'jmeno': 'Max Staar', 'goly': 2}, {'jmeno': 'Aliaksandr Padshyvalau', 'goly': 4}]","[{'jmeno': 'Ilija Abutovic', 'goly': 0}, {'jmeno': 'Niclas Kirkelokke', 'goly': 4}, {'jmeno': 'Romain Lagarde', 'goly': 0}, {'jmeno': 'Kristján Andrésson', 'goly': 0}, {'jmeno': 'Mikael Appelgren', 'uspesnost_zakroku_procenta': 31.4, 'zakroky': 11, 'strely_proti': 35}, {'jmeno': 'Steffen Fath', 'goly': 2}, {'jmeno': 'Uwe Gensheimer', 'goly': 7}, {'jmeno': 'Patrick Groetzki', 'goly': 6}, {'jmeno': 'Gedeon Guardiola', 'goly': 0}, {'jmeno': 'Jannik Kohlbacher', 'goly': 2}, {'jmeno': 'Mads Mensah Larsen', 'goly': 1}, {'jmeno': 'Jesper Nielsen', 'goly': 1}, {'jmeno': 'Andy Schmid', 'goly': 5}]",0.2,0.6,27.0,28.2,27.8,27.4,0.4,0.2,0.0,21.599999999999998,27.0,27.9,28.6
8340649,2019-12-01,SC DHfK Leipzig,TSV Hannover Burgdorf,30,27,2.05,7.5,2.25,"[{'jmeno': 'Marko Mamić', 'goly': 2}, {'jmeno': 'Patrick Wiesmach', 'goly': 2}, {'jmeno': 'Lukas Binder', 'goly': 4}, {'jmeno': 'Joel Birlehm', 'uspesnost_zakroku_procenta': 32.3, 'zakroky': 10, 'strely_proti': 31}, {'jmeno': 'Maciej Gebala', 'goly': 1}, {'jmeno': 'Maximilian Janke', 'goly': 1}, {'jmeno': 'Lucas Krzikalla', 'goly': 4}, {'jmeno': 'Alen Milosevic', 'goly': 2}, {'jmeno': 'Philipp Müller', 'goly': 0}, {'jmeno': 'Gregor Remke', 'goly': 0}, {'jmeno': 'Bastian Roscheck', 'goly': 1}, {'jmeno': 'Franz Semper', 'goly': 9}, {'jmeno': 'Jens Vortmann', 'uspesnost_zakroku_procenta': 33.3, 'zakroky': 3, 'strely_proti': 9}, {'jmeno': 'Philipp Weber', 'goly': 3}, {'jmeno': 'Luca Witzke', 'goly': 1}]","[{'jmeno': 'Nejc Cehte', 'goly': 2}, {'jmeno': 'Alfred Jonsson', 'goly': 2}, {'jmeno': 'Urban Lesjak', 'uspesnost_zakroku_procenta': 16.0, 'zakroky': 4, 'strely_proti': 25}, {'jmeno': 'Ivan Martinović', 'goly': 1}, {'jmeno': 'Joshua Thiele', 'goly': 0}, {'jmeno': 'Fabian Bohm', 'goly': 4}, {'jmeno': 'Ilija Brozovic', 'goly': 2}, {'jmeno': 'Vincent Buchner', 'goly': 0}, {'jmeno': 'Domenico Ebner', 'uspesnost_zakroku_procenta': 10.0, 'zakroky': 1, 'strely_proti': 10}, {'jmeno': 'Hannes Feise', 'goly': 2}, {'jmeno': 'Timo Kastening', 'goly': 6}, {'jmeno': 'Morten Olsen', 'goly': 3}, {'jmeno': 'Mait Patrail', 'goly': 1}, {'jmeno': 'Evgeni Pevnov', 'goly': 4}]",0.4,0.4,29.4,29.0,27.6,28.6,0.6,0.4,0.4,31.2,27.400000000000002,24.1,30.7
8340648,2019-12-01,TVB 1898 Stuttgart,HSG Nordhorn-Lingen,29,24,1.27,10.0,6.0,"[{'jmeno': 'Rudolf Faluvegi', 'goly': 1}, {'jmeno': 'Robert Markotic', 'goly': 0}, {'jmeno': 'Zarko Peshevski', 'goly': 1}, {'jmeno': 'Johannes Bitter', 'uspesnost_zakroku_procenta': 27.3, 'zakroky': 9, 'strely_proti': 33}, {'jmeno': 'Max Hafner', 'goly': 1}, {'jmeno': 'Sascha Pfattheicher', 'goly': 5}, {'jmeno': 'Samuel Rothlisberger', 'goly': 1}, {'jmeno': 'David Schmidt', 'goly': 4}, {'jmeno': 'Manuel Spath', 'goly': 2}, {'jmeno': 'Dominik Weiss', 'goly': 3}, {'jmeno': 'Patrick Zieker', 'goly': 11}]","[{'jmeno': 'Bart Ravensbergen', 'uspesnost_zakroku_procenta': 30.8, 'zakroky': 8, 'strely_proti': 26}, {'jmeno': 'Bjorn Buhrmester', 'uspesnost_zakroku_procenta': 21.4, 'zakroky': 3, 'strely_proti': 14}, {'jmeno': 'Lutz Heiny', 'goly': 3}, {'jmeno': 'Dominik Kalafut', 'goly': 2}, {'jmeno': 'Toon Leenders', 'goly': 0}, {'jmeno': 'Pavel Mickal', 'goly': 4}, {'jmeno': 'Patrick Miedema', 'goly': 0}, {'jmeno': 'Georg Pohle', 'goly': 2}, {'jmeno': 'Julian Possehl', 'goly': 1}, {'jmeno': 'Alexander Terwolbeck', 'goly': 0}, {'jmeno': 'Philipp Vorlicek', 'goly': 0}, {'jmeno': 'Robert Weber', 'goly': 10}, {'jmeno': 'Luca de Boer', 'goly': 1}]",0.0,0.0,26.6,29.0,22.0,27.6,0.0,0.0,0.5,22.400000000000002,21.0,27.8,27.5
8340682,2019-12-01,HC Erlangen,HSG Wetzlar,25,31,1.75,7.5,2.8,"[{'jmeno': 'Christopher Bissel', 'goly': 1}, {'jmeno': 'Nico Büdel', 'goly': 0}, {'jmeno': 'Sebastian Firnhaber', 'goly': 0}, {'jmeno': 'Michael Haaß', 'goly': 1}, {'jmeno': 'Sime Ivic', 'goly': 7}, {'jmeno': 'Quentin Minel', 'goly': 1}, {'jmeno': 'Petter Overby', 'goly': 4}, {'jmeno': 'Nikolas Katsigiannis', 'uspesnost_zakroku_procenta': 26.1, 'zakroky': 6, 'strely_proti': 23}, {'jmeno': 'Carsten Lichtlein', 'uspesnost_zakroku_procenta': 17.6, 'zakroky': 3, 'strely_proti': 17}, {'jmeno': 'Nikolai Link', 'goly': 3}, {'jmeno': 'Antonio Metzner', 'goly': 2}, {'jmeno': 'Jan Schaffer', 'goly': 1}, {'jmeno': 'Johannes Sellin', 'goly': 4}, {'jmeno': 'Florian von Gruchalla', 'goly': 1}]","[{'jmeno': 'Tibor Ivanisevic', 'uspesnost_zakroku_procenta': 41.7, 'zakroky': 5, 'strely_proti': 12}, {'jmeno': 'Viggo Kristjansson', 'goly': 1}, {'jmeno': 'Lenny Rubin', 'goly': 2}, {'jmeno': 'Kristian Bjornsen', 'goly': 6}, {'jmeno': 'Stefan Cavor', 'goly': 5}, {'jmeno': 'Alexander Feld', 'goly': 1}, {'jmeno': 'Olle Forsell Schefvert', 'goly': 4}, {'jmeno': 'Maximilian Holst', 'goly': 4}, {'jmeno': 'Till Klimpke', 'uspesnost_zakroku_procenta': 18.2, 'zakroky': 4, 'strely_proti': 22}, {'jmeno': 'Stefan Kneer', 'goly': 0}, {'jmeno': 'Anton Lindskog', 'goly': 3}, {'jmeno': 'Filip Mirkulovski', 'goly': 1}, {'jmeno': 'Nils Torbrugge', 'goly': 0}, {'jmeno': 'Lars Weissgerber', 'goly': 0}, {'jmeno': 'Emil Frend Ofors', 'goly': 4}]",0.0,0.2,26.8,29.0,24.8,27.0,0.2,0.4,0.4,29.8,27.000000000000004,21.2,27.7
