match_id,datum_zapasu,domaci_tym,hoste_tym,goly_domaci,goly_hoste,kurz_domaci,kurz_remiza,kurz_hoste,domaci_hraci,hoste_hraci,elo_domaci,elo_hoste,elo_rozdil,forma_tymu_domaci,forma_tymu_hoste,domaci_dane_goly,domaci_dostane_goly,hoste_dane_goly,hoste_dostane_goly,domaci_forma_doma,hoste_forma_venku,h2h_uspesnost_domacich,domaci_ocekavane_goly,hoste_ocekavane_goly,domaci_forma_brankare,hoste_forma_brankare
11432896,2024-05-16,THW Kiel,Rhein Neckar Löwen,26,30,1.25,11.0,6.0,"[{'jmeno': 'Tomas Mrkva', 'uspesnost_zakroku_procenta': 24.1, 'zakroky': 7, 'strely_proti': 29}, {'jmeno': 'Domagoj Duvnjak', 'goly': 0}, {'jmeno': 'Steffen Weinhold', 'goly': 1}, {'jmeno': 'Patrick Wiencek', 'goly': 3}, {'jmeno': 'Hendrik Pekeler', 'goly': 0}, {'jmeno': 'Niclas Ekberg', 'goly': 3}, {'jmeno': 'Rune Dahmke', 'goly': 0}, {'jmeno': 'Harald Reinkind', 'goly': 0}, {'jmeno': 'Eduardo Gurbindo Martinez', 'goly': 0}, {'jmeno': 'Nikola Bilyk', 'goly': 0}, {'jmeno': 'Karl Wallinius', 'goly': 0}, {'jmeno': 'Magnus Landin', 'goly': 3}, {'jmeno': 'Petter Overby', 'goly': 3}, {'jmeno': 'Eric Johansson', 'goly': 12}, {'jmeno': 'Elias Ellefsen a Skipagotu', 'goly': 1}, {'jmeno': 'Samir Bellahcene', 'uspesnost_zakroku_procenta': 11.1, 'zakroky': 1, 'strely_proti': 9}]","[{'jmeno': 'Patrick Groetzki', 'goly': 2}, {'jmeno': 'Tobias Reichmann', 'goly': 2}, {'jmeno': 'Mikael Appelgren', 'uspesnost_zakroku_procenta': 44.2, 'zakroky': 19, 'strely_proti': 43}, {'jmeno': 'Jannik Kohlbacher', 'goly': 5}, {'jmeno': 'Olle Forsell Schefvert', 'goly': 1}, {'jmeno': 'Joel Birlehm', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Andreas Holst Jensen', 'goly': 0}, {'jmeno': 'Ymir Orn Gislason', 'goly': 0}, {'jmeno': 'Niclas Kirkelokke', 'goly': 2}, {'jmeno': 'Gustav Davidsson', 'goly': 0}, {'jmeno': 'Juri Knorr', 'goly': 5}, {'jmeno': 'Steven Plucnar Jacobsen', 'goly': 0}, {'jmeno': 'Jon Lindenchrone', 'goly': 3}, {'jmeno': 'Philipp Ahouansou', 'goly': 4}, {'jmeno': 'David Spath', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 2}, {'jmeno': 'David More', 'goly': 6}]",1838.1025294972665,1526.788806695929,361.31372280133746,0.6,0.4,29.6,28.2,29.0,29.0,0.8,0.2,0.8,30.2,31.599999999999998,26.1,35.9
11432878,2024-05-17,TVB 1898 Stuttgart,HBW Balingen/Weilstetten,30,27,1.16,12.0,8.0,"[{'jmeno': 'Silvio Heinevetter', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 1}, {'jmeno': 'Kai Hafner', 'goly': 2}, {'jmeno': 'Patrick Zieker', 'goly': 5}, {'jmeno': 'Jan Forstbauer', 'goly': 0}, {'jmeno': 'Marino Maric', 'goly': 5}, {'jmeno': 'Sascha Pfattheicher', 'goly': 0}, {'jmeno': 'Martin Slaninka', 'goly': 0}, {'jmeno': 'Egon Hanusz', 'goly': 7}, {'jmeno': 'Adam Lonn', 'goly': 6}, {'jmeno': 'Samuel Rothlisberger', 'goly': 0}, {'jmeno': 'Miljan Vujovic', 'uspesnost_zakroku_procenta': 33.3, 'zakroky': 13, 'strely_proti': 39}, {'jmeno': 'Ante Ivankovic', 'goly': 0}, {'jmeno': 'Daniel Fernandez', 'goly': 2}, {'jmeno': 'Fynn-Luca Nicolaus', 'goly': 0}, {'jmeno': 'Jorge Serrano Villalobos', 'goly': 3}]","[{'jmeno': 'Felix Danner', 'goly': 0}, {'jmeno': 'Jona Schoch', 'goly': 2}, {'jmeno': 'Oddur Gretarsson', 'goly': 6}, {'jmeno': 'Jerome Muller', 'goly': 3}, {'jmeno': 'Csaba Leimeter', 'goly': 1}, {'jmeno': 'Lukas Saueressig', 'goly': 0}, {'jmeno': 'Nikola Grahovac', 'goly': 3}, {'jmeno': 'Filip Vistorop', 'goly': 1}, {'jmeno': 'Daniel Thor Ingason', 'goly': 2}, {'jmeno': 'Patrick Volz', 'goly': 5}, {'jmeno': 'Mario Ruminsky', 'uspesnost_zakroku_procenta': 11.1, 'zakroky': 1, 'strely_proti': 9}, {'jmeno': 'Elias Huber', 'goly': 2}, {'jmeno': 'Tim Gruner', 'goly': 0}, {'jmeno': 'Mohamed El-Tayar', 'uspesnost_zakroku_procenta': 34.5, 'zakroky': 10, 'strely_proti': 29}, {'jmeno': 'Tim Hildenbrand', 'goly': 2}]",1466.3351867581187,1353.0856111320957,163.249575626023,0.4,0.0,30.4,32.8,23.6,30.4,0.8,0.2,0.6,30.199999999999996,23.8,14.3,12.2
11432873,2024-05-17,MT Melsungen,HSG Wetzlar,21,23,1.22,11.0,6.5,"[{'jmeno': 'Julius Kuhn', 'goly': 5}, {'jmeno': 'Timo Kastening', 'goly': 5}, {'jmeno': 'Rogerio Moraes Ferreira', 'goly': 2}, {'jmeno': 'Erik Balenciaga', 'goly': 2}, {'jmeno': 'Nebojsa Simic', 'uspesnost_zakroku_procenta': 35.3, 'zakroky': 12, 'strely_proti': 34}, {'jmeno': 'Dimitri Ignatow', 'goly': 0}, {'jmeno': 'Dainis Kristopans', 'goly': 2}, {'jmeno': 'Adam Morawski', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Adrian Sipos', 'goly': 1}, {'jmeno': 'David Mandić', 'goly': 1}, {'jmeno': 'Ivan Martinović', 'goly': 1}, {'jmeno': 'Sindre Aho', 'goly': 2}, {'jmeno': 'Florian Drosten', 'goly': 0}, {'jmeno': 'Lasse Ohl', 'goly': 0}, {'jmeno': 'Tom Wolf', 'goly': 0}, {'jmeno': 'Carl Beck', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}]","[{'jmeno': 'Erik Schmidt', 'goly': 0}, {'jmeno': 'Stefan Cavor', 'goly': 2}, {'jmeno': 'Vladimir Vranjes', 'goly': 1}, {'jmeno': 'Emil Mellegard', 'goly': 1}, {'jmeno': 'Nemanja Zelenovic', 'goly': 0}, {'jmeno': 'Till Klimpke', 'uspesnost_zakroku_procenta': 40.0, 'zakroky': 14, 'strely_proti': 35}, {'jmeno': 'Magnus Fredriksen', 'goly': 2}, {'jmeno': 'Lenny Rubin', 'goly': 7}, {'jmeno': 'Rasmus Meyer Ejlersen', 'goly': 0}, {'jmeno': 'Domen Novak', 'goly': 3}, {'jmeno': 'Mathias Mark Pedersen', 'goly': 0}, {'jmeno': 'Hendrik Wagner', 'goly': 6}, {'jmeno': 'Lukas Becher', 'goly': 1}, {'jmeno': 'Leonard Grazioli', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Julian Fuchs', 'goly': 0}, {'jmeno': 'Ole Klimpke', 'goly': 0}]",1640.600904251854,1476.8036869199318,213.79721733192218,0.4,0.2,27.2,27.2,28.4,31.0,0.8,0.2,0.8,23.799999999999997,28.799999999999997,32.9,31.7
11432876,2024-05-18,TSV Hannover Burgdorf,Füchse Berlin,25,28,4.0,9.0,1.42,"[{'jmeno': 'Dario Quenstedt', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Marius Steinhauser', 'goly': 5}, {'jmeno': 'Ilija Brozovic', 'goly': 0}, {'jmeno': 'Jonathan Edvardsson', 'goly': 2}, {'jmeno': 'Marian Michalczik', 'goly': 1}, {'jmeno': 'Hannes Feise', 'goly': 0}, {'jmeno': 'Vincent Buchner', 'goly': 4}, {'jmeno': 'Branko Vujovic', 'goly': 2}, {'jmeno': 'Maximilian Gerbl', 'goly': 0}, {'jmeno': 'Simon Gade', 'uspesnost_zakroku_procenta': 24.3, 'zakroky': 9, 'strely_proti': 37}, {'jmeno': 'Uladzislau Kulesh', 'goly': 4}, {'jmeno': 'Adam Nyfjall', 'goly': 0}, {'jmeno': 'Tilen Strmljan', 'goly': 0}, {'jmeno': 'Martin Hanne', 'goly': 2}, {'jmeno': 'Renars Uscins', 'goly': 1}, {'jmeno': 'Justus Fischer', 'goly': 4}, {'jmeno': 'Christian Prokop', 'goly': 0}]","[{'jmeno': 'Hans Lindberg', 'goly': 6}, {'jmeno': 'Fabian Wiede', 'goly': 1}, {'jmeno': 'Paul Drux', 'goly': 1}, {'jmeno': 'Marko Kopljar', 'goly': 0}, {'jmeno': 'Max Darj', 'goly': 4}, {'jmeno': 'Jerry Tollbring', 'goly': 3}, {'jmeno': 'Mijajlo Marsenic', 'goly': 1}, {'jmeno': 'Viktor Kireev', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Lasse Bredekjaer Andersson', 'goly': 4}, {'jmeno': 'Dejan Milosavljev', 'uspesnost_zakroku_procenta': 26.5, 'zakroky': 9, 'strely_proti': 34}, {'jmeno': 'Mathias Gidsel', 'goly': 7}, {'jmeno': 'Nils Lichtlein', 'goly': 0}, {'jmeno': 'Lasse Ludwig', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Tim Freihofer', 'goly': 1}, {'jmeno': 'Matthes Langhoff', 'goly': 0}, {'jmeno': 'Hakun West Av Teigum', 'goly': 0}]",1598.3085969035865,1753.56672597921,-105.25812907562363,0.6,0.6,27.4,26.6,30.6,29.0,0.8,0.4,0.2,31.6,32.4,27.3,26.3
11432874,2024-05-18,SC DHfK Leipzig,HSV Hamburg,39,27,1.5,8.5,3.6,"[{'jmeno': 'Maciej Gebala', 'goly': 0}, {'jmeno': 'Moritz Preuss', 'goly': 3}, {'jmeno': 'Simon Ernst', 'goly': 0}, {'jmeno': 'Lucas Krzikalla', 'goly': 0}, {'jmeno': 'Lukas Binder', 'goly': 8}, {'jmeno': 'Franz Semper', 'goly': 4}, {'jmeno': 'Marko Mamić', 'goly': 0}, {'jmeno': 'Domenico Ebner', 'uspesnost_zakroku_procenta': 33.3, 'zakroky': 1, 'strely_proti': 3}, {'jmeno': 'Luca Witzke', 'goly': 4}, {'jmeno': 'Viggo Kristjansson', 'goly': 9}, {'jmeno': 'Kristian Saeveraas', 'uspesnost_zakroku_procenta': 34.2, 'zakroky': 13, 'strely_proti': 38}, {'jmeno': 'Oskar Sunnefeldt', 'goly': 1}, {'jmeno': 'Matej Klima', 'goly': 4}, {'jmeno': 'Andri Mar Runarsson', 'goly': 3}, {'jmeno': 'Nils Greilich', 'goly': 0}, {'jmeno': 'Staffan Peter', 'goly': 3}]","[{'jmeno': 'Jens Vortmann', 'uspesnost_zakroku_procenta': 14.3, 'zakroky': 3, 'strely_proti': 21}, {'jmeno': 'Johannes Bitter', 'uspesnost_zakroku_procenta': 16.0, 'zakroky': 4, 'strely_proti': 25}, {'jmeno': 'Dino Corak', 'goly': 1}, {'jmeno': 'Azat Valiullin', 'goly': 0}, {'jmeno': 'Thies Bergemann', 'goly': 0}, {'jmeno': 'Niklas Weller', 'goly': 3}, {'jmeno': 'Leif Tissier', 'goly': 5}, {'jmeno': 'Dani Baijens', 'goly': 5}, {'jmeno': 'Martin Risom Christensen', 'goly': 0}, {'jmeno': 'Jacob Arenth Lassen', 'goly': 0}, {'jmeno': 'Frederik Bo Andersen', 'goly': 8}, {'jmeno': 'Zoran Ilic', 'goly': 5}, {'jmeno': 'Max Niemann', 'goly': 0}, {'jmeno': 'Alexander Hartwig', 'goly': 0}]",1528.0161038592917,1540.966127475596,37.04997638369559,0.6,0.2,29.2,28.6,29.8,33.4,0.4,0.6,0.5,30.200000000000006,27.199999999999996,26.8,14.3
11434414,2024-05-18,HC Erlangen,SC Magdeburg,27,32,7.5,12.0,1.18,"[{'jmeno': 'Nikolai Link', 'goly': 0}, {'jmeno': 'Nico Büdel', 'goly': 2}, {'jmeno': 'Christoph Steinert', 'goly': 0}, {'jmeno': 'Tim Zechel', 'goly': 2}, {'jmeno': 'Lutz Heiny', 'goly': 1}, {'jmeno': 'Antonio Metzner', 'goly': 5}, {'jmeno': 'Christopher Bissel', 'goly': 4}, {'jmeno': 'Hampus Olsson', 'goly': 5}, {'jmeno': 'Simon Jeppsson', 'goly': 4}, {'jmeno': 'Klemen Ferlin', 'uspesnost_zakroku_procenta': 15.0, 'zakroky': 3, 'strely_proti': 20}, {'jmeno': 'Jonathan Svensson', 'goly': 4}, {'jmeno': 'Yannik Bialowas', 'goly': 0}, {'jmeno': 'Stefan Bauer', 'goly': 0}, {'jmeno': 'Bertram Obling', 'uspesnost_zakroku_procenta': 25.0, 'zakroky': 5, 'strely_proti': 20}, {'jmeno': 'Stephan Seitz', 'goly': 0}, {'jmeno': 'Tim Gömmel', 'goly': 0}]","[{'jmeno': 'Tim Hornke', 'goly': 4}, {'jmeno': 'Matthias Musche', 'goly': 0}, {'jmeno': 'Philipp Weber', 'goly': 0}, {'jmeno': 'Lukas Mertens', 'goly': 1}, {'jmeno': 'Michael Damgaard', 'goly': 0}, {'jmeno': 'Sergey Hernandez Ferrer', 'uspesnost_zakroku_procenta': 23.5, 'zakroky': 8, 'strely_proti': 34}, {'jmeno': 'Felix Claar', 'goly': 6}, {'jmeno': 'Mikael Aggefors', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Daniel Pettersson', 'goly': 0}, {'jmeno': 'Oscar Bergendahl', 'goly': 0}, {'jmeno': 'Albin Lagergren', 'goly': 1}, {'jmeno': ""Christian O'Sullivan"", 'goly': 1}, {'jmeno': 'Gisli Thorgeir Kristjansson', 'goly': 1}, {'jmeno': 'Janus Dadi Smarason', 'goly': 2}, {'jmeno': 'Magnus Saugstrup', 'goly': 2}, {'jmeno': 'Omar Ingi Magnusson', 'goly': 14}]",1442.0757084974537,1840.4773180065931,-348.40160950913946,0.0,1.0,28.0,30.6,34.2,28.0,0.2,1.0,0.2,28.799999999999997,33.800000000000004,30.1,32.1
11432881,2024-05-18,ThSV Eisenach,SG Flensburg Handewitt,28,27,7.5,12.0,1.2,"[{'jmeno': 'Mait Patrail', 'goly': 0}, {'jmeno': 'Alexander Saul', 'goly': 0}, {'jmeno': 'Peter Walz', 'goly': 1}, {'jmeno': 'Malte Donker', 'goly': 1}, {'jmeno': 'Moritz Ende', 'goly': 1}, {'jmeno': 'Philipp Meyer', 'goly': 0}, {'jmeno': 'Simone Mengon', 'goly': 1}, {'jmeno': 'Justin Kurch', 'goly': 0}, {'jmeno': 'Mateusz Kornecki', 'uspesnost_zakroku_procenta': 40.5, 'zakroky': 15, 'strely_proti': 37}, {'jmeno': 'Yoav Lumbroso', 'goly': 2}, {'jmeno': 'Dustin Kraus', 'goly': 3}, {'jmeno': 'Matija Špikić', 'uspesnost_zakroku_procenta': 16.7, 'zakroky': 1, 'strely_proti': 6}, {'jmeno': 'Manuel Zehnder', 'goly': 12}, {'jmeno': 'Timothy Reichmuth', 'goly': 0}, {'jmeno': 'Marko Grgic', 'goly': 7}, {'jmeno': 'Bastian Freitag', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}]","[{'jmeno': 'Jim Gottfridsson', 'goly': 5}, {'jmeno': 'Kevin Möller', 'uspesnost_zakroku_procenta': 35.1, 'zakroky': 13, 'strely_proti': 37}, {'jmeno': 'Mads Mensah Larsen', 'goly': 0}, {'jmeno': 'Blaz Blagotinsek', 'goly': 0}, {'jmeno': 'Johannes Golla', 'goly': 2}, {'jmeno': 'Kay Smits', 'goly': 0}, {'jmeno': 'Benjamin Buric', 'uspesnost_zakroku_procenta': 57.1, 'zakroky': 4, 'strely_proti': 7}, {'jmeno': 'Boris Zivkovic', 'goly': 0}, {'jmeno': 'August Baskar Pedersen', 'goly': 5}, {'jmeno': 'Johan Hansen', 'goly': 1}, {'jmeno': 'Lasse Møller', 'goly': 4}, {'jmeno': 'Teitur Orn Einarsson', 'goly': 0}, {'jmeno': 'Lukas Lindhard Jorgensen', 'goly': 4}, {'jmeno': 'Simon Pytlick', 'goly': 4}, {'jmeno': 'Aksel Horgen', 'goly': 0}, {'jmeno': 'Emil Jakobsen', 'goly': 2}]",1404.6181538358233,1822.2085683409393,-367.5904145051161,0.6,0.6,29.4,28.2,33.8,30.0,0.2,0.8,0.0,26.199999999999996,39.4,29.4,23.5
11432880,2024-05-19,VfL Gummersbach,Rhein Neckar Löwen,31,26,1.55,8.5,3.3,"[{'jmeno': 'Tom Kiesler', 'goly': 1}, {'jmeno': 'Daniel Rebmann', 'uspesnost_zakroku_procenta': 10.0, 'zakroky': 1, 'strely_proti': 10}, {'jmeno': 'Lukas Blohme', 'goly': 1}, {'jmeno': 'Dominik Mappes', 'goly': 7}, {'jmeno': 'Tilen Kodrin', 'goly': 3}, {'jmeno': 'Arnor Snaer Oskarsson', 'goly': 1}, {'jmeno': 'Tibor Ivanisevic', 'uspesnost_zakroku_procenta': 34.6, 'zakroky': 9, 'strely_proti': 26}, {'jmeno': 'Ellidi Vidarsson', 'goly': 3}, {'jmeno': 'Giorgi Tskhovrebadze', 'goly': 4}, {'jmeno': 'Stepan Zeman', 'goly': 0}, {'jmeno': 'Julian Koster', 'goly': 4}, {'jmeno': 'Kristjan Horzen', 'goly': 3}, {'jmeno': 'Miro Schluroff', 'goly': 2}, {'jmeno': 'Ole Pregler', 'goly': 1}, {'jmeno': 'Mathis Haseler', 'goly': 1}, {'jmeno': 'Benedikt Israel', 'goly': 0}]","[{'jmeno': 'Patrick Groetzki', 'goly': 0}, {'jmeno': 'Tobias Reichmann', 'goly': 6}, {'jmeno': 'Mikael Appelgren', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Jannik Kohlbacher', 'goly': 4}, {'jmeno': 'Olle Forsell Schefvert', 'goly': 1}, {'jmeno': 'Joel Birlehm', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Andreas Holst Jensen', 'goly': 0}, {'jmeno': 'Ymir Orn Gislason', 'goly': 0}, {'jmeno': 'Niclas Kirkelokke', 'goly': 2}, {'jmeno': 'Gustav Davidsson', 'goly': 2}, {'jmeno': 'Steven Plucnar Jacobsen', 'goly': 1}, {'jmeno': 'Jon Lindenchrone', 'goly': 3}, {'jmeno': 'Philipp Ahouansou', 'goly': 2}, {'jmeno': 'David Spath', 'uspesnost_zakroku_procenta': 25.6, 'zakroky': 10, 'strely_proti': 39}, {'jmeno': 'David More', 'goly': 5}]",1527.140205932576,1544.5674681487915,32.57273778378453,0.6,0.4,32.2,29.2,28.4,28.4,0.8,0.4,0.4,27.800000000000004,24.799999999999997,32.6,38.8
11432877,2024-05-19,Bergischer HC,TBV Lemgo,31,31,1.72,8.0,2.8,"[{'jmeno': 'Christopher Rudeck', 'uspesnost_zakroku_procenta': 27.5, 'zakroky': 11, 'strely_proti': 40}, {'jmeno': ""Djibril M'Bengue"", 'goly': 1}, {'jmeno': 'Noah Beyer', 'goly': 10}, {'jmeno': 'Peter Johannesson', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 2}, {'jmeno': 'Linus Arnesson', 'goly': 1}, {'jmeno': 'Eloy Morante Maldonado', 'goly': 0}, {'jmeno': 'Lukas Stutzke', 'goly': 4}, {'jmeno': 'Tim Nothdurft', 'goly': 0}, {'jmeno': 'Yannick Fraatz', 'goly': 0}, {'jmeno': 'Tomas Babak', 'goly': 4}, {'jmeno': 'Frederik Ladefoged', 'goly': 4}, {'jmeno': 'Grega Krecic', 'goly': 1}, {'jmeno': 'Isak Persson', 'goly': 0}, {'jmeno': 'Mads Kjeldgaard Andersen', 'goly': 6}, {'jmeno': 'Aron Seesing', 'goly': 0}, {'jmeno': 'Antoni Andrzej Doniecki', 'goly': 0}]","[{'jmeno': 'Bobby Schagen', 'goly': 2}, {'jmeno': 'Nicolai Theilinger', 'goly': 1}, {'jmeno': 'Tim Suton', 'goly': 4}, {'jmeno': 'Lukas Zerbe', 'goly': 0}, {'jmeno': 'Finn Zecher', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 6}, {'jmeno': 'Leos Petrovsky', 'goly': 2}, {'jmeno': 'Urh Kastelic', 'uspesnost_zakroku_procenta': 27.3, 'zakroky': 9, 'strely_proti': 33}, {'jmeno': 'Lukas Hutecek', 'goly': 6}, {'jmeno': 'Samuel Zehnder', 'goly': 9}, {'jmeno': 'Emil Buhl Laerke', 'goly': 1}, {'jmeno': 'Niels Versteijnen', 'goly': 5}, {'jmeno': 'Leve Carstensen', 'goly': 0}, {'jmeno': 'Thore Oetjen', 'goly': 1}, {'jmeno': 'Fynn Jarik Hasenkamp', 'goly': 0}, {'jmeno': 'Ben Connar Battermann', 'goly': 0}]",1416.6184680433478,1549.5319416437255,-82.91347360037776,0.4,0.4,27.8,28.6,28.2,27.8,0.2,0.4,0.4,29.799999999999997,26.0,26.7,28.3
11432879,2024-05-20,THW Kiel,Frisch Auf Göppingen,32,27,1.12,15.0,10.0,"[{'jmeno': 'Tomas Mrkva', 'uspesnost_zakroku_procenta': 15.4, 'zakroky': 2, 'strely_proti': 13}, {'jmeno': 'Domagoj Duvnjak', 'goly': 3}, {'jmeno': 'Steffen Weinhold', 'goly': 0}, {'jmeno': 'Patrick Wiencek', 'goly': 3}, {'jmeno': 'Hendrik Pekeler', 'goly': 0}, {'jmeno': 'Niclas Ekberg', 'goly': 1}, {'jmeno': 'Rune Dahmke', 'goly': 1}, {'jmeno': 'Harald Reinkind', 'goly': 3}, {'jmeno': 'Nikola Bilyk', 'goly': 1}, {'jmeno': 'Karl Wallinius', 'goly': 2}, {'jmeno': 'Magnus Landin', 'goly': 5}, {'jmeno': 'Petter Overby', 'goly': 0}, {'jmeno': 'Eric Johansson', 'goly': 8}, {'jmeno': 'Elias Ellefsen a Skipagotu', 'goly': 2}, {'jmeno': 'Jarnes Faust', 'goly': 3}, {'jmeno': 'Samir Bellahcene', 'uspesnost_zakroku_procenta': 36.0, 'zakroky': 9, 'strely_proti': 25}]","[{'jmeno': 'Tim Kneule', 'goly': 3}, {'jmeno': 'Marcel Schiller', 'goly': 7}, {'jmeno': 'David Schmidt', 'goly': 2}, {'jmeno': 'Marin Sego', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 9}, {'jmeno': 'Andreas Flodman', 'goly': 0}, {'jmeno': 'Kresimir Kozina', 'goly': 1}, {'jmeno': 'Tobias Ellebaek', 'goly': 1}, {'jmeno': 'Jaka Malus', 'goly': 3}, {'jmeno': 'Vid Poteko', 'goly': 0}, {'jmeno': 'Erik Persson', 'goly': 3}, {'jmeno': 'Josip Sarac', 'goly': 5}, {'jmeno': 'Franko Lastro', 'goly': 1}, {'jmeno': 'Oskar Neudeck', 'goly': 1}, {'jmeno': 'Julian Buchele', 'uspesnost_zakroku_procenta': 31.2, 'zakroky': 10, 'strely_proti': 32}]",1820.323868044404,1479.050142981414,391.27372506299,0.4,0.2,29.2,28.8,28.2,31.0,0.6,0.0,1.0,30.2,25.8,26.3,25.7
11432894,2024-05-23,SC Magdeburg,HBW Balingen/Weilstetten,43,29,1.03,22.0,22.0,"[{'jmeno': 'Tim Hornke', 'goly': 0}, {'jmeno': 'Matthias Musche', 'goly': 9}, {'jmeno': 'Philipp Weber', 'goly': 2}, {'jmeno': 'Lukas Mertens', 'goly': 0}, {'jmeno': 'Michael Damgaard', 'goly': 3}, {'jmeno': 'Sergey Hernandez Ferrer', 'uspesnost_zakroku_procenta': 40.0, 'zakroky': 14, 'strely_proti': 35}, {'jmeno': 'Felix Claar', 'goly': 3}, {'jmeno': 'Mikael Aggefors', 'uspesnost_zakroku_procenta': 27.3, 'zakroky': 3, 'strely_proti': 11}, {'jmeno': 'Daniel Pettersson', 'goly': 4}, {'jmeno': 'Oscar Bergendahl', 'goly': 2}, {'jmeno': 'Albin Lagergren', 'goly': 2}, {'jmeno': ""Christian O'Sullivan"", 'goly': 0}, {'jmeno': 'Gisli Thorgeir Kristjansson', 'goly': 1}, {'jmeno': 'Janus Dadi Smarason', 'goly': 2}, {'jmeno': 'Magnus Saugstrup', 'goly': 4}, {'jmeno': 'Omar Ingi Magnusson', 'goly': 10}]","[{'jmeno': 'Felix Danner', 'goly': 1}, {'jmeno': 'Jona Schoch', 'goly': 1}, {'jmeno': 'Jerome Muller', 'goly': 3}, {'jmeno': 'Csaba Leimeter', 'goly': 2}, {'jmeno': 'Lukas Saueressig', 'goly': 0}, {'jmeno': 'Nikola Grahovac', 'goly': 2}, {'jmeno': 'Filip Vistorop', 'goly': 2}, {'jmeno': 'Daniel Thor Ingason', 'goly': 1}, {'jmeno': 'Mario Ruminsky', 'uspesnost_zakroku_procenta': 6.2, 'zakroky': 1, 'strely_proti': 16}, {'jmeno': 'Elias Huber', 'goly': 4}, {'jmeno': 'Tim Gruner', 'goly': 7}, {'jmeno': 'Mohamed El-Tayar', 'uspesnost_zakroku_procenta': 14.8, 'zakroky': 4, 'strely_proti': 27}, {'jmeno': 'Tim Hildenbrand', 'goly': 4}, {'jmeno': 'Mischa Locher', 'goly': 2}]",1842.849724015026,1347.466554241526,545.3831697735,1.0,0.0,34.6,28.0,22.2,29.4,1.0,0.0,0.8,34.199999999999996,15.600000000000001,29.8,14.3
11432776,2024-05-26,SC Magdeburg,SC DHfK Leipzig,30,28,1.09,16.0,12.0,"[{'jmeno': 'Tim Hornke', 'goly': 0}, {'jmeno': 'Lukas Mertens', 'goly': 1}, {'jmeno': 'Sergey Hernandez Ferrer', 'uspesnost_zakroku_procenta': 28.2, 'zakroky': 11, 'strely_proti': 39}, {'jmeno': 'Felix Claar', 'goly': 7}, {'jmeno': ""Christian O'Sullivan"", 'goly': 0}, {'jmeno': 'Gisli Thorgeir Kristjansson', 'goly': 3}, {'jmeno': 'Janus Dadi Smarason', 'goly': 2}, {'jmeno': 'Magnus Saugstrup', 'goly': 1}, {'jmeno': 'Omar Ingi Magnusson', 'goly': 16}, {'jmeno': 'Yves Grafenhorst', 'goly': 0}, {'jmeno': 'Bennet Wiegert', 'goly': 0}]","[{'jmeno': 'Maciej Gebala', 'goly': 1}, {'jmeno': 'Moritz Preuss', 'goly': 4}, {'jmeno': 'Simon Ernst', 'goly': 0}, {'jmeno': 'Lukas Binder', 'goly': 2}, {'jmeno': 'Franz Semper', 'goly': 5}, {'jmeno': 'Marko Mamić', 'goly': 2}, {'jmeno': 'Luca Witzke', 'goly': 4}, {'jmeno': 'Viggo Kristjansson', 'goly': 1}, {'jmeno': 'Kristian Saeveraas', 'uspesnost_zakroku_procenta': 21.6, 'zakroky': 8, 'strely_proti': 37}, {'jmeno': 'Matej Klima', 'goly': 6}, {'jmeno': 'Andri Mar Runarsson', 'goly': 2}, {'jmeno': 'Staffan Peter', 'goly': 1}, {'jmeno': 'Daniel Guretzky', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 1}, {'jmeno': 'Enrico Henoch', 'goly': 0}]",1843.6798817429883,1536.9537437325457,356.7261380104426,1.0,0.6,36.2,28.8,31.2,28.4,1.0,0.8,0.4,28.4,30.8,31.8,32.7
